regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000047,20000543,I9B-8X,-1.26945101913597e+17,7.14412076654646e+16,-1.28537715535261e+17,-1.33522467206116e+17,-1.20367736621078e+17,6.34571173038788e+16,7.94252980270504e+16,1.24739561470086e+17,1.32335869600437e+17,,7.98409036158581e+15
10000047,20000544,XV7L-S,-1.27209616687452e+17,4.26149436016935e+16,-1.04761552559676e+17,-1.31942338122699e+17,-1.22476895252205e+17,2.87910762733673e+16,5.64388109300196e+16,9.76601346137534e+16,1.11862970505599e+17,,1.38238673283261e+16
10000047,20000545,ZQ2-CF,-9.58188712191787e+16,6.71531237326739e+16,-1.98270195663755e+17,-1.00098732031814e+17,-9.1539010406544e+16,5.94650420681234e+16,7.48412053972245e+16,1.93259503815098e+17,2.03280887512412e+17,,7.68808166455056e+15
10000047,20000546,HS7W-T,-1.30096274397214e+17,5.98342284094168e+16,-1.768948932539e+17,-1.35161259641149e+17,-1.25031289153279e+17,4.40671555342924e+16,7.56013012845412e+16,1.71710411042152e+17,1.82079375465648e+17,,1.57670728751244e+16
10000047,20000547,5-88B9,-1.2197978698399e+17,3.69375220634237e+16,-1.42423994447069e+17,-1.30284359078386e+17,-1.13675214889595e+17,2.87849103134509e+16,4.50901338133965e+16,1.34934581036939e+17,1.49913407857198e+17,,8.30457209439543e+15
10000047,20000548,UD-ZJ3,-1.23915162609054e+17,3.11091127245759e+16,-1.67079029921569e+17,-1.24956779192743e+17,-1.22873546025364e+17,2.04721499246282e+16,4.17460755245236e+16,1.58812889900097e+17,1.75345169943041e+17,,1.06369627999477e+16
10000047,20000549,P6N8-J,-1.17711152691814e+17,4.9512032357643e+16,-1.18495552475494e+17,-1.2041146561041e+17,-1.15010839773217e+17,4.4919647026866e+16,5.41044176884199e+16,1.12272113173879e+17,1.24718991777109e+17,,6.22343930161509e+15
10000047,20000550,04-H4M,-1.47682648205223e+17,7.27091689628383e+16,-1.67146094771426e+17,-1.55623631114403e+17,-1.39741665296043e+17,6.28090732468502e+16,8.26092646788263e+16,1.56908824937661e+17,1.7738336460519e+17,,1.02372698337643e+16
10000047,20000551,H-KW4A,-1.45863539900081e+17,8.58821900800897e+16,-1.72299192752283e+17,-1.53047975978659e+17,-1.38679103821503e+17,7.32674597330876e+16,9.84969204270919e+16,1.66655695930961e+17,1.77942689573606e+17,,1.26147303470022e+16
10000047,20000552,Q-6LG1,-1.21651742316372e+17,5.33140740931511e+16,-1.4888571775028e+17,-1.25238339738636e+17,-1.18065144894107e+17,4.52198651753262e+16,6.1408283010976e+16,1.45120507563705e+17,1.52650927936854e+17,,8.09420891782491e+15
10000048,20000553,Viriette,-2.57940079141183e+17,3.78744890567042e+16,7.20413398734878e+16,-2.72502700737693e+17,-2.43377457544673e+17,2.54526472207267e+16,5.02963308926817e+16,-7.69235814938955e+16,-6.71590982530802e+16,500004,1.456262159651e+16
10000048,20000554,Fislipesnes,-2.68355112025577e+17,4.07374788682731e+16,5.57333070027442e+16,-2.743872848178e+17,-2.62322939233353e+17,3.45076852781806e+16,4.69672724583656e+16,-6.12712186192798e+16,-5.01953953862085e+16,500004,6.2297935900925e+15
10000048,20000555,Alselbosier,-2.82576729900567e+17,4.59710271455478e+16,5.7356788038401e+16,-2.9421111299179e+17,-2.70942346809344e+17,3.42393097628549e+16,5.77027445282407e+16,-6.42873528349855e+16,-5.04262232418164e+16,500004,1.17317173826929e+16
10000048,20000556,Josmaert,-2.65056648475586e+17,6.27843186363624e+16,8.62418583640766e+16,-2.72712340926738e+17,-2.57400956024434e+17,4.77375136826701e+16,7.78311235900547e+16,-9.71068201746755e+16,-7.53768965534776e+16,500004,1.50468049536923e+16
10000048,20000557,Unour,-2.61138622244415e+17,8.6539826855634e+16,9.26207989530089e+16,-2.71649426324169e+17,-2.5062781816466e+17,7.72872361332753e+16,9.57924175779926e+16,-9.69886842204048e+16,-8.8252913685613e+16,500004,1.05108040797545e+16
10000048,20000558,Ganoure,-2.94153847437768e+17,4.72667599547855e+16,5.54725184625871e+16,-3.05074029604179e+17,-2.83233665271357e+17,4.12773900389969e+16,5.32561298705742e+16,-6.52664363751172e+16,-4.5678600550057e+16,500004,1.0920182166411e+16
10000048,20000559,Pegeler,-2.46546573333371e+17,1.01811481763705e+17,1.16678879280488e+17,-2.53372415513377e+17,-2.39720731153366e+17,8.96606784044673e+16,1.13962285122943e+17,-1.24921745974544e+17,-1.08436012586433e+17,500004,1.2150803359238e+16
10000048,20000560,Beyt,-2.95050806700007e+17,3.36872926317309e+16,1.18778525532419e+17,-3.09400639385178e+17,-2.80700974014836e+17,2.54719628628298e+16,4.19026224006319e+16,-1.27707409140798e+17,-1.09849641924041e+17,500004,1.43498326851712e+16
10000048,20000561,Amevync,-2.52957909717144e+17,1.13716300992376e+17,1.29692619923257e+17,-2.64251487721478e+17,-2.41664331712809e+17,1.03351241981088e+17,1.24081360003664e+17,-1.36822784677019e+17,-1.22562455169494e+17,500004,1.12935780043345e+16
10000048,20000562,Mallugier,-2.53772568137012e+17,6.50148345844535e+16,6.63171276067134e+16,-2.5890722254839e+17,-2.48637913725633e+17,5.83885784592601e+16,7.16410907096468e+16,-7.88077830191017e+16,-5.38264721943252e+16,500004,1.24906554123882e+16
10000048,20000563,Serthoulde,-2.80512933474744e+17,5.62586714434126e+16,1.35456400892811e+17,-2.97572565708655e+17,-2.63453301240834e+17,4.6368945154804e+16,6.61483977320212e+16,-1.40802534700403e+17,-1.3011026708522e+17,500004,1.70596322339109e+16
10000049,20000564,Nohshayess,-2.72169995519124e+17,5.00970491925978e+16,-1.43627932097987e+17,-2.83226485006699e+17,-2.61113506031548e+17,3.54780890022917e+16,6.47160093829039e+16,1.34745407545273e+17,1.52510456650701e+17,500008,1.46189601903061e+16
10000049,20000565,Finaka,-2.7635776722917e+17,3.66202075196084e+16,-1.23263215168342e+17,-2.87470492314944e+17,-2.65245042143396e+17,2.29439022251675e+16,5.02965128140492e+16,1.17091726112158e+17,1.29434704224527e+17,500008,1.36763052944408e+16
10000049,20000566,Amdimmah,-2.82580967433972e+17,2.42795308457308e+16,-9.43131932414724e+16,-2.96948294657163e+17,-2.68213640210782e+17,9.70038724111442e+15,3.88586744503473e+16,8.89123871618293e+16,9.97139993211156e+16,500008,1.45791436046164e+16
10000049,20000567,Youledian,-2.99328684846923e+17,6.29482540676168e+16,-1.58275458853837e+17,-3.08741555819501e+17,-2.89915813874345e+17,5.34199294078165e+16,7.24765787274171e+16,1.4924971891804e+17,1.67301198789634e+17,500008,9.52832465980027e+15
10000049,20000568,Sib,-2.81659554073689e+17,3.38800444905307e+16,-1.72661854976965e+17,-2.88180602843029e+17,-2.75138505304348e+17,1.67363529882229e+16,5.10237359928386e+16,1.61689645318425e+17,1.83634064635505e+17,500008,1.71436915023079e+16
10000049,20000569,Seevadin,-3.23382027376445e+17,6.42147837428142e+16,-1.50362255329782e+17,-3.3822807815258e+17,-3.0853597660031e+17,4.32694191950703e+16,8.51601482905581e+16,1.42504007315672e+17,1.58220503343892e+17,500008,2.09453645477439e+16
10000049,20000570,Fekhoya,-3.08141709439026e+17,1.93499805030276e+16,-1.37344505215576e+17,-3.15723921885002e+17,-3.0055949699305e+17,-6.34324421042292e+15,4.50432052164781e+16,1.21973401256778e+17,1.52715609174373e+17,500008,2.56932247134505e+16
10000049,20000571,Arniri,-3.07396742257528e+17,2.13996309374548e+16,-1.21656263087516e+17,-3.16303728265468e+17,-2.98489756249587e+17,8.73431783166746e+15,3.40649440432421e+16,1.09630813056183e+17,1.3368171311885e+17,500008,1.26653131057873e+16
10000049,20000572,Akar,-3.36332870813399e+17,2.97834027633917e+16,-1.42869810906238e+17,-3.44187403630199e+17,-3.28478337996599e+17,2.08930466591962e+16,3.86737588675872e+16,1.31232374731138e+17,1.54507247081338e+17,500008,1.16374361750999e+16
10000049,20000573,Homroon,-3.49235850721515e+17,3.86204570572679e+15,-1.35043278180275e+17,-3.59545489678881e+17,-3.3892621176415e+17,-5.31442703005248e+15,1.30385184415061e+16,1.20126182509255e+17,1.49960373851295e+17,500008,1.491709567102e+16
10000049,20000574,Budar,-3.56522671785868e+17,1.7582120123088e+16,-1.56514962402513e+17,-3.66467206051079e+17,-3.46578137520656e+17,1.04653063318959e+16,2.469893391428e+16,1.51939066483609e+17,1.61090858321418e+17,500008,9.94453426521171e+15
10000049,20000575,Alpakian,-3.64404836850034e+17,-2.33759555544046e+16,-1.20973920909093e+17,-3.74363672789582e+17,-3.54446000910486e+17,-3.30901191513444e+16,-1.36617919574648e+16,1.10809811057631e+17,1.31138030760555e+17,500008,1.01641098514617e+16
10000050,20000576,H-6HGD,-3.13202648427161e+17,4.94413775940775e+16,-1.78498284629578e+17,-3.20949506698032e+17,-3.05455790156289e+17,4.46356899762113e+16,5.42470652119437e+16,1.68254893914315e+17,1.88741675344842e+17,,1.02433907152638e+16
10000050,20000577,PUB-0R,-3.33721829331428e+17,5.82119903195578e+16,-2.02158654800741e+17,-3.43498539622423e+17,-3.23945119040432e+17,4.57148998640413e+16,7.07090807750743e+16,1.89649154871791e+17,2.1466815472969e+17,,1.25094999289492e+16
10000050,20000578,YB7B-8,-3.12042697256112e+17,5.63469879646539e+16,-2.27461951944744e+17,-3.21685189565232e+17,-3.02400204946991e+17,4.54743353358073e+16,6.72196405935005e+16,2.19367652726724e+17,2.35556251162763e+17,,1.08726526288466e+16
10000050,20000579,A-Z7C9,-3.6096401866487e+17,5.35565962488359e+16,-1.91668155568096e+17,-3.79656175316099e+17,-3.4227186201364e+17,4.91205557972273e+16,5.79926367004446e+16,1.76651389582593e+17,2.06684921553599e+17,,1.86921566512293e+16
10000050,20000580,9NP-KR,-3.32471065466527e+17,8.93417369107648e+16,-2.26524221138325e+17,-3.43199204976893e+17,-3.21742925956161e+17,7.3547070575087e+16,1.05136403246443e+17,2.07124300787603e+17,2.45924141489046e+17,,1.93999203507215e+16
10000050,20000581,8BO-IH,-3.40775659631077e+17,4.1243100011674e+16,-2.33923623750001e+17,-3.48779800914428e+17,-3.32771518347727e+17,2.89619869069658e+16,5.35242131163822e+16,2.27198599549798e+17,2.40648647950204e+17,,1.22811131047082e+16
10000050,20000582,K-JO26,-3.14238180914022e+17,8.41710919109924e+16,-2.10318385652798e+17,-3.20833827925596e+17,-3.07642533902447e+17,7.49507145866036e+16,9.33914692353812e+16,2.02687779987331e+17,2.17948991318265e+17,,9.2203773243888e+15
10000050,20000583,F-RA63,-3.41196793930234e+17,6.15482130314821e+16,-2.61406940498822e+17,-3.47600324718119e+17,-3.3479326314235e+17,4.96575426927531e+16,7.34388833702112e+16,2.44461942368705e+17,2.78351938628938e+17,,1.69449981301166e+16
10000050,20000584,8ET-D1,-3.48691386547276e+17,1.70995639818707e+16,-2.38075560347684e+17,-3.55833204517325e+17,-3.41549568577228e+17,1.13074868100467e+16,2.28916411536948e+16,2.21961626365424e+17,2.54189494329945e+17,,1.61139339822607e+16
10000050,20000585,MPJW-6,-3.48644140994185e+17,4.33871915905038e+16,-2.67779587320677e+17,-3.5905567202764e+17,-3.38232609960731e+17,2.78935971289806e+16,5.8880786052027e+16,2.51135910178239e+17,2.84423264463114e+17,,1.66436771424377e+16
10000050,20000586,3B-IWE,-4.08417358486996e+17,2.96915508012657e+16,-2.39995074650238e+17,-4.22688149403943e+17,-3.94146567570048e+17,1.91669010979944e+16,4.02162005045371e+16,2.27921098977098e+17,2.52069050323379e+17,,1.42707909169478e+16
10000050,20000587,LI-BA0,-3.05782197929807e+17,6.86836219777613e+16,-2.3935806892853e+17,-3.11147474205907e+17,-3.00416921653707e+17,6.02564530898321e+16,7.71107908656906e+16,2.31991779402595e+17,2.46724358454464e+17,,8.42716888792925e+15
10000050,20000588,4QZ-2M,-4.21044001198138e+17,4.5901637048636e+16,-2.73039087114076e+17,-4.2702647125559e+17,-4.15061531140686e+17,3.49372144557189e+16,5.68660596415531e+16,2.59513072101022e+17,2.8656510212713e+17,,1.35260150130542e+16
10000050,20000589,XLL-Z7,-3.45332405726298e+17,6.91076064031298e+16,-3.0291397643296e+17,-3.52372052060954e+17,-3.38292759391642e+17,6.3769186473826e+16,7.44460263324337e+16,2.94856218582126e+17,3.10971734283795e+17,,8.05775785083434e+15
10000051,20000590,Yrton,-3.34343216505568e+17,5.45042517911353e+16,1.16513236605233e+17,-3.44480058271303e+17,-3.24206374739833e+17,4.60331889169847e+16,6.29753146652859e+16,-1.26591392949197e+17,-1.0643508026127e+17,,1.0136841765735e+16
10000051,20000591,Balenne,-3.2129930918798e+17,5.80015665561708e+16,1.44089411245189e+17,-3.33199685774709e+17,-3.09398932601252e+17,4.98190801135894e+16,6.61840529987523e+16,-1.48880715106918e+17,-1.3929810738346e+17,,1.19003765867286e+16
10000051,20000592,Tinnimerci,-3.12984798017635e+17,7.07554960348132e+16,1.63129641529971e+17,-3.25267111720796e+17,-3.00702484314474e+17,6.11405380279443e+16,8.03704540416821e+16,-1.73073425398818e+17,-1.53185857661125e+17,,1.22823137031605e+16
10000051,20000593,Prelle,-3.26447029326368e+17,5.80520145840592e+16,1.73583871597399e+17,-3.34357120911258e+17,-3.18536937741479e+17,4.53870095815121e+16,7.07170195866063e+16,-1.78874579057828e+17,-1.68293164136969e+17,,1.26650050025471e+16
10000051,20000594,Assilot,-3.07524486229721e+17,8.33849437985947e+16,1.76405700933117e+17,-3.17404898376328e+17,-2.97644074083113e+17,7.80261978353013e+16,8.8743689761888e+16,-1.85141699529722e+17,-1.67669702336513e+17,,9.88041214660781e+15
10000051,20000595,Miennue,-3.21109488294621e+17,9.43401429457521e+16,1.75156143587899e+17,-3.26939377726935e+17,-3.15279598862308e+17,8.81091767969446e+16,1.0057110909456e+17,-1.78932374303737e+17,-1.71379912872062e+17,,6.23096614880754e+15
10000052,20000596,Megeh,-2.09495951064995e+17,4.85957353493279e+16,-2.66928181541966e+16,-2.22498851420642e+17,-1.96493050709348e+17,4.24125185592871e+16,5.47789521393688e+16,1.42481760265642e+16,3.91374602818289e+16,500003,1.3002900355647e+16
10000052,20000597,Kakol,-2.3473746556196e+17,5.83158639886296e+16,-4.58784064984306e+16,-2.46957143226428e+17,-2.22517787897492e+17,5.07202145018666e+16,6.59115134753925e+16,3.67540390785003e+16,5.5002773918361e+16,500003,1.2219677664468e+16
10000052,20000598,Febihkin,-2.23321977550294e+17,5.68753070713589e+16,-7.95725805328288e+16,-2.42130195530095e+17,-2.04513759570493e+17,4.57295605267243e+16,6.80210536159936e+16,6.83856949359566e+16,9.07594661297009e+16,500003,1.88082179798008e+16
10000052,20000599,Trigentia,-2.4826599661044e+17,3.96475299478259e+16,-1.10341736513586e+17,-2.56944891502984e+17,-2.39587101717896e+17,3.45113482912826e+16,4.47837116043691e+16,1.0375783467874e+17,1.16925638348432e+17,500003,8.67889489254402e+15
10000052,20000600,Heti,-2.35750883421416e+17,1.42393603640819e+16,-2.23036413050308e+16,-2.45604501998258e+17,-2.25897264844573e+17,6.65594401214634e+15,2.18227767160174e+16,1.67697621501289e+16,2.78375204599328e+16,500003,9.85361857684232e+15
10000052,20000601,Parrosa,-2.20236869387737e+17,3.05045979450693e+16,-2.19472682490724e+16,-2.28623852676511e+17,-2.11849886098964e+17,2.24257716747466e+16,3.85834242153919e+16,1.98292096942784e+16,2.40653268038664e+16,500003,8.38698328877307e+15
10000052,20000602,Favo,-2.65099009094967e+17,3.6555741902219e+16,-3.4256474839777e+16,-2.71564528521702e+17,-2.58633489668232e+17,2.38209310269452e+16,4.92905527774927e+16,2.98768866971444e+16,3.86360629824096e+16,500003,1.27348108752737e+16
10000052,20000603,Araz,-2.40215551447968e+17,3.60419934482105e+16,-3.69971978985999e+16,-2.46669873781426e+17,-2.3376122911451e+17,3.07283096060256e+16,4.13556772903953e+16,2.69892119058092e+16,4.70051838913905e+16,500003,1.00079859927906e+16
10000052,20000604,Ahrnot,-2.36157407058518e+17,5.11974961260092e+16,-1.06945029874044e+17,-2.4397605326423e+17,-2.28338760852806e+17,4.57423776189368e+16,5.66526146330816e+16,9.20905371364071e+16,1.2179952261168e+17,500003,1.48544927376365e+16
10000052,20000605,Pezarba,-2.48579640286098e+17,6.71213172956175e+16,-4.45253128253797e+16,-2.53940009557099e+17,-2.43219271015097e+17,5.86810666366984e+16,7.55615679545366e+16,3.49943445214946e+16,5.40562811292647e+16,500003,9.53096830388506e+15
10000052,20000606,Naloran,-2.38653726154225e+17,5.69131769102215e+16,-1.30837886865686e+17,-2.43516030769141e+17,-2.33791421539309e+17,5.13302477096585e+16,6.24961061107845e+16,1.21854845963244e+17,1.39820927768127e+17,500003,8.98304090244154e+15
10000052,20000607,Moghiz,-2.10311109749107e+17,5.46921626918827e+16,-7.96030010192856e+16,-2.19630953623716e+17,-2.00991265874497e+17,4.64899511468551e+16,6.28943742369104e+16,7.04860621572255e+16,8.87199398813458e+16,500003,9.31984387460979e+15
10000052,20000608,Qermi,-2.44113640673339e+17,6.3544338832008e+16,-1.31714666346566e+17,-2.47896904517311e+17,-2.40330376829367e+17,5.6111059768967e+16,7.09776178950491e+16,1.25933103922046e+17,1.37496228771087e+17,500003,7.43327906304108e+15
10000053,20000609,QJ2-0M,2.73407634801881e+17,4.46095979870833e+16,1.44292386147564e+17,2.6209767314033e+17,2.84717596463431e+17,3.97543324912981e+16,4.94648634828684e+16,-1.49788709611856e+17,-1.38796062683273e+17,,1.13099616615507e+16
10000053,20000610,HNZF-Z,2.90632692684697e+17,3.99407779452733e+16,1.63730716500746e+17,2.83432741054456e+17,2.97832644314937e+17,2.76026634785093e+16,5.22788924120373e+16,-1.82708605019575e+17,-1.44752827981917e+17,,1.89778885188293e+16
10000053,20000611,SI1-CF,2.89935839161843e+17,4.25644694727682e+16,1.91307523827878e+17,2.85882712129499e+17,2.93988966194187e+17,3.6671685837159e+16,4.84572531083773e+16,-1.9530686508606e+17,-1.87308182569697e+17,,5.89278363560919e+15
10000053,20000612,G3-MU3,3.08603953696184e+17,4.08608083885024e+16,1.64535148928797e+17,3.03148217856266e+17,3.14059689536101e+17,3.40316182767098e+16,4.7689998500295e+16,-1.6791468473055e+17,-1.61155613127044e+17,,6.82919011179259e+15
10000053,20000613,BB-48X,3.05251255606203e+17,5.81263752553479e+16,1.9383596283725e+17,3.0349490104925e+17,3.07007610163156e+17,5.16265967297769e+16,6.46261537809189e+16,-2.03276797115685e+17,-1.84395128558815e+17,,9.44083427843478e+15
10000053,20000614,I-WRVM,2.99141438844432e+17,3.66424292262741e+16,2.19124163768854e+17,2.94543376800786e+17,3.03739500888078e+17,3.01669881965006e+16,4.31178702560476e+16,-2.39324271657657e+17,-1.98924055880051e+17,,2.02001078888033e+16
10000053,20000615,XHL-TZ,2.8765029320691e+17,4.90406815995916e+16,2.41486877649127e+17,2.78771542707258e+17,2.96529043706563e+17,3.21473563462793e+16,6.59340068529039e+16,-2.50599303096915e+17,-2.32374452201339e+17,,1.68933252533123e+16
10000053,20000616,DA0V-R,3.10961096308044e+17,3.33471404002244e+16,2.560092279657e+17,3.07568229933107e+17,3.14353962682981e+17,2.43252872320295e+16,4.23689935684193e+16,-2.69032661229962e+17,-2.42985794701439e+17,,1.30234332642613e+16
10000053,20000617,5ZAB-N,2.88083433850227e+17,7.36396358474057e+16,2.54027776522711e+17,2.83907050510753e+17,2.922598171897e+17,6.51395443068193e+16,8.2139727387992e+16,-2.66098846248653e+17,-2.4195670679677e+17,,1.20710697259416e+16
10000053,20000618,N4TD-6,2.82245613757199e+17,4.72313871167292e+16,2.6495783155322e+17,2.76213073123511e+17,2.88278154390886e+17,3.81390609193597e+16,5.63237133140988e+16,-2.7424791705604e+17,-2.556677460504e+17,,9.29008550281976e+15
10000054,20000619,Anama,-3.22462791638538e+17,7.24940326772665e+15,-3.85104046706074e+16,-3.29278466681089e+17,-3.15647116595987e+17,-2.51955260956993e+15,1.70183591450232e+16,3.14986296818277e+16,4.55221796593872e+16,500003,9.76895587729658e+15
10000054,20000620,Afinoo,-3.46653780431841e+17,2.8567283268118e+16,-5.11506703895358e+16,-3.62163961558866e+17,-3.31143599304815e+17,2.14990832203049e+16,3.56354833159311e+16,4.00632031358067e+16,6.2238137643265e+16,500003,1.55101811270257e+16
10000054,20000621,Mareerieh,-3.55094784913307e+17,2.34637590450748e+16,-7.00763953148667e+16,-3.59319281910808e+17,-3.50870287915807e+17,1.67342403882006e+16,3.01932777019489e+16,5.9235966688538e+16,8.09168239411953e+16,500003,1.08404286263286e+16
10000054,20000622,Mayonhen,-3.67762346305771e+17,8.42524753405326e+15,-4.87843740443152e+16,-3.71059485625966e+17,-3.64465206985577e+17,-3.2761135045175e+15,2.0126608572624e+16,4.2315569793608e+16,5.52531782950225e+16,500003,1.17013610385708e+16
10000054,20000623,Ombil,-3.57172986008601e+17,4.31083245994996e+16,-4.04788841855231e+16,-3.64430188479272e+17,-3.4991578353793e+17,2.96144454129339e+16,5.66022037860652e+16,3.0727737035593e+16,5.02300313354531e+16,500003,1.34938791865656e+16
10000054,20000624,Tid,-3.72608568892929e+17,1.62431797575893e+16,-7.25883899731327e+16,-3.77262204420261e+17,-3.67954933365598e+17,6.0625033829255e+15,2.64238561322532e+16,6.54264768254517e+16,7.97503031208138e+16,500003,1.01806763746638e+16
10000054,20000625,Helab,-3.76280994757248e+17,3.33605548831497e+16,-7.64903525688806e+16,-3.85331939187765e+17,-3.67230050326732e+17,2.43818429424007e+16,4.23392668238988e+16,6.95991376095081e+16,8.33815675282532e+16,500003,9.05094443051632e+15
10000054,20000626,Leseasesh,-3.83678359526662e+17,-663179001114958.0,-8.67890041024467e+16,-3.94212720171264e+17,-3.73143998882061e+17,-9.52333086989606e+15,8.19697286766614e+15,7.69509783238108e+16,9.66270298810825e+16,500003,1.05343606446019e+16
10000054,20000627,Maal,-4.03308555971104e+17,1.01034175212747e+16,-8.7696090039032e+16,-4.09863019454873e+17,-3.96754092487335e+17,-189598997735666.0,2.03964340402851e+16,7.79790289153217e+16,9.74131511627423e+16,500003,1.02930165190104e+16
10000054,20000628,Fabai,-3.94678922403758e+17,-5.88318298373161e+15,-1.17030226702859e+17,-4.06728392480592e+17,-3.82629452326925e+17,-1.02687968378144e+16,-1.49756912964883e+15,1.06810697861262e+17,1.27249755544456e+17,500003,1.20494700768335e+16
10000054,20000629,Selonat,-4.13892030804226e+17,2.09005357800151e+16,-7.85270096537821e+16,-4.19073239225922e+17,-4.0871082238253e+17,1.63914827123721e+16,2.54095888476581e+16,6.93099921731302e+16,8.77440271344341e+16,500003,9.21701748065192e+15
10000055,20000630,JE7-F2,-1.21499926800417e+17,8.79306679614949e+16,3.57429047789041e+17,-1.32267318671132e+17,-1.10732534929703e+17,7.61601232838086e+16,9.97012126391813e+16,-3.61301211550354e+17,-3.53556884027727e+17,,1.17705446776864e+16
10000055,20000631,8-IL7S,-1.19486572470114e+17,7.48495992142871e+16,3.79980390755038e+17,-1.28946313798217e+17,-1.1002683114201e+17,6.55228048675887e+16,8.41763935609854e+16,-3.90535659506591e+17,-3.69425122003485e+17,,1.05552687515532e+16
10000055,20000632,304-QS,-1.43442782791504e+17,6.1214880764812e+16,3.72305938390433e+17,-1.52250054343881e+17,-1.34635511239128e+17,4.78441304479865e+16,7.45856310816376e+16,-3.80456804262982e+17,-3.64155072517885e+17,,1.33707503168255e+16
10000055,20000633,0C-PZ4,-1.24603379214982e+17,7.54114722145993e+16,4.01456106517481e+17,-1.42434529425679e+17,-1.06772229004285e+17,6.19962575410228e+16,8.88266868881758e+16,-4.05483234517351e+17,-3.9742897851761e+17,,1.78311502106969e+16
10000055,20000634,GP-GIU,-1.03208316363187e+17,8.51505492069068e+16,4.14835573505351e+17,-1.07962203394379e+17,-9.84544293319943e+16,7.3244884745267e+16,9.70562136685465e+16,-4.26404083552037e+17,-4.03267063458665e+17,,1.19056644616397e+16
10000055,20000635,E-312G,-1.46239370848296e+17,7.592074292554e+16,4.13059532075183e+17,-1.58797146286776e+17,-1.33681595409816e+17,6.45245779037773e+16,8.73169079473027e+16,-4.21931396582917e+17,-4.04187667567449e+17,,1.25577754384801e+16
10000055,20000636,BZ-10K,-1.62415286111763e+17,5.24354705007001e+16,4.10680348405105e+17,-1.78796552533226e+17,-1.46034019690301e+17,4.46611603805846e+16,6.02097806208156e+16,-4.13499293864706e+17,-4.07861402945505e+17,,1.63812664214625e+16
10000055,20000637,C-ULS4,-1.1551700061903e+17,4.58998266984162e+16,4.11192221828618e+17,-1.19806601872829e+17,-1.11227399365231e+17,3.78413254839386e+16,5.39583279128938e+16,-4.2027137233916e+17,-4.02113071318075e+17,,9.07915051054256e+15
10000055,20000638,Q5KW-Z,-1.63381774761176e+17,5.47165337713156e+16,3.91282804309849e+17,-1.79641646153296e+17,-1.47121903369057e+17,4.40577152490207e+16,6.53753522936105e+16,-4.01763621954613e+17,-3.80801986665086e+17,,1.62598713921192e+16
10000055,20000639,BI-NFW,-9.93290311918867e+16,6.19762445059788e+16,4.41995866623021e+17,-1.09180560429439e+17,-8.94775019543341e+16,5.27227646983902e+16,7.12297243135673e+16,-4.55077558613381e+17,-4.28914174632661e+17,,1.308169199036e+16
10000055,20000640,XPBM-F,-1.9036762275719e+17,6.20889329180318e+16,4.08515660431218e+17,-1.93948676809051e+17,-1.86786568705329e+17,5.5742355478088e+16,6.84355103579756e+16,-4.15519832137795e+17,-4.01511488724642e+17,,7.00417170657651e+15
10000055,20000641,KWCZ-A,-1.66654857252434e+17,7.40822564812587e+16,4.32829493549722e+17,-1.73237247259086e+17,-1.60072467245782e+17,6.02209709431903e+16,8.7943542019327e+16,-4.38640108091828e+17,-4.27018879007616e+17,,1.38612855380684e+16
10000055,20000642,LIB-F9,-1.92334882877541e+17,4.67992557903725e+16,4.08365684122586e+17,-2.06281149370145e+17,-1.78388616384937e+17,4.25198082673759e+16,5.10787033133692e+16,-4.12602731871422e+17,-4.0412863637375e+17,,1.3946266492604e+16
10000055,20000643,T-RQ7S,-1.03347765050236e+17,5.32861564104258e+16,4.68006802398913e+17,-1.06593649345747e+17,-1.00101880754725e+17,4.26437853361768e+16,6.39285274846747e+16,-4.72860102256057e+17,-4.63153502541769e+17,,1.0642371074249e+16
10000056,20000644,1ANT-J,-1.34273592513705e+16,-2.02294740734104e+16,-3.62522945368287e+17,-2.19048929160698e+16,-4.94982558667112e+15,-2.98267633253359e+16,-1.06321848214849e+16,3.56504500417277e+17,3.68541390319297e+17,,9.5972892519255e+15
10000056,20000645,AV-SCL,2.60513141914798e+15,-4.13180809242751e+16,-3.75018180406491e+17,-5.72277814498329e+15,1.09330409832792e+16,-6.17193669768367e+16,-2.09167948717136e+16,3.66069996159623e+17,3.83966364653359e+17,,2.04012860525615e+16
10000056,20000646,I-3ODK,1.93306537400191e+16,-2.09603814004345e+16,-3.64920785955294e+17,5.86257168328547e+15,3.27987357967527e+16,-3.54229503649419e+16,-6.49781243592714e+15,3.5850582265483e+17,3.71335749255758e+17,,1.44625689645074e+16
10000056,20000647,C45-9Y,3.64789543811678e+16,7.42873044224e+15,-3.58364851104742e+17,1.20685058710917e+16,6.08894028912439e+16,-2.81281163994087e+15,1.76702725244209e+16,3.4710800574566e+17,3.69621696463824e+17,,2.44104485100761e+16
10000056,20000648,L-H07K,3.91577715660018e+16,-5.53199513960388e+15,-3.50990410213615e+17,2.77227943956335e+16,5.05927487363701e+16,-1.27761346415249e+16,1.71214436231717e+15,3.4652313786963e+17,3.554576825576e+17,,1.14349771703683e+16
10000056,20000649,JQA8-6,2.85806686662642e+16,-2.0100301275776e+16,-3.76369629829032e+17,1.95951227636595e+16,3.75662145688689e+16,-2.78414667493761e+16,-1.23591358021759e+16,3.71284222028798e+17,3.81455037629265e+17,,8.98554590260467e+15
